"genotype" "gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "ssom$unit.classif" "ssom$distances"
"8014" "wt" "Solyc02g084910" 0.678329178569577 -0.804026422200781 -0.950550906590707 -0.483712477506223 -0.0972732614941446 1.65723388922228 -1.73342996032444 0.496293107768807 -1.05193898951662 -0.395328380171396 -0.109371016327747 -1.11022302462516e-16 7 0.268792464216954
"8015" "wt" "Solyc02g084950" -1.09911946541011 1.19290460772292 -0.982866183466235 0.646920703607679 -0.569955956090421 0.812116293636164 -1.43821078080155 -0.740669039409561 1.29166449651055 0.835649978417191 0.750321272349007 -9.99200722162641e-16 3 0.518737468378671
"8016" "wt" "Solyc02g085020" 2.00557322557321 -0.202784459592549 -0.348772975765437 -0.320126877931734 -0.753463437097177 -0.380425475186315 -0.253051304971769 2.22546586748789 -0.432701999362301 0.818418528770587 -0.346881881603798 2.88657986402541e-15 1 2.90870739037861
"8017" "wt" "Solyc02g085620" -0.103806616554326 -0.446061743548009 -0.397116958511279 -0.562838205008568 -0.505243158686085 2.01506668230827 -1.43837003098278 -0.494060082564367 -1.13553303727134 -0.0243018990556997 0.25723566067616 -8.88178419700125e-16 8 0.194549940526835
"8018" "wt" "Solyc02g085740" 1.98280103188795 -0.208944850419204 -0.798835172450217 -0.127729403081459 -0.348021231807542 -0.499270374129526 -0.57643869214353 2.41767745714926 -0.0293330898305985 0.481835716089364 -0.380312704472538 3.27515792264421e-15 1 1.54596804466473
"8019" "wt" "Solyc02g085940" -0.724687488006206 1.40161919928456 -0.903133016838559 0.798004512247025 -0.954613710181987 0.38281050349517 -1.19666527381289 -0.339673901903365 1.4327711069693 1.37508214709037 0.627153263541924 -9.71445146547012e-17 3 1.10822494664819
"8020" "wt" "Solyc02g085950" -0.719990700366353 1.42635274245938 -0.897247296190795 0.799069111803333 -0.943866610720512 0.335682753014949 -1.16675233509673 -0.313723595248371 1.46777464359109 1.38019985079049 0.640808565761723 -4.38017677684144e-17 3 1.10870811858477
"8021" "wt" "Solyc02g086000" -1.41314260470828 -0.776774596306348 0.10175858340083 1.04859004328256 1.1319125036186 -0.0923439292873497 -0.0182491686184419 -0.782650536651965 1.50295077637158 -1.35984629671048 -0.715114218826968 -1.60982338570648e-15 6 1.92804385098486
"8022" "wt" "Solyc02g086440" 0.778202453952301 -0.228039258279236 -0.974526481109234 1.63201646731043 -0.602048734785723 -0.605604447088539 -0.886732502261469 1.19925947105688 1.38511085698882 0.822229817719644 -1.35882573017399 2.33146835171283e-15 3 3.6298458503668
"8023" "wt" "Solyc02g086460" -0.774277824230406 0.0492238597987127 -0.55087725571412 1.95602469620108 -0.476628090037012 -0.203465386018256 -0.730645337432788 -0.391345269064301 1.91059635457833 0.637081206165449 -1.06869756354861 4.9960036108132e-16 3 1.26122581870316
"8024" "wt" "Solyc02g086463" -0.735271703050825 0.128576455768142 -0.452758290481813 1.95765018381779 -0.416843878198922 -0.481352767854376 -0.500832720296529 -0.249576562345839 2.06683509592621 0.645818253045765 -1.03963299735801 6.10622663543836e-16 3 1.47495099590674
"8025" "wt" "Solyc02g086467" -0.979308914747754 0.142876139585975 -0.549193565336753 1.85293771758088 -0.530605801536744 0.0632944244544001 -0.850804765404428 -0.666633351761423 1.80328588347522 0.656801660579469 -0.885978113986242 -9.71445146547012e-17 3 0.895066476176426
"8026" "wt" "Solyc02g086500" -1.30800715106936 -0.178469349144418 -0.746493422795724 0.479370360850281 0.193915494093196 1.55968406806602 -1.56687488025288 -1.22717546048719 0.480151639776123 -0.509611010313705 0.0952794635864322 -3.05311331771918e-15 9 2.06560613053023
"8027" "wt" "Solyc02g086530" 0.440275539467683 -0.539089846637961 -0.593733527732818 -0.490306404413018 -0.678030961316216 1.86088520063233 -1.55856411553957 0.0322652483213576 -1.22967500126692 0.187118948639392 0.0180711654720764 -3.33066907387547e-16 7 1.86919782378999
"8028" "wt" "Solyc02g086670" -1.45656539980856 0.536857712580575 -0.925459089907877 0.441220364937047 1.22805225473754 0.175894157461272 -0.932076765534391 -0.477819579891582 1.8491575103412 -1.06303983719935 0.732928602848858 -1.94289029309402e-16 6 1.5242623870738
"8029" "wt" "Solyc02g086830" 2.03644600665007 -0.343266663755606 -0.438785676867233 -0.412640155209497 -0.515682886937713 -0.326070623880022 -0.334394907278467 2.29767673952869 -0.490538528224278 0.53270686599629 -0.340881795626852 2.55351295663786e-15 1 2.31864704737785
"8030" "wt" "Solyc02g086840" 1.84819067691124 -0.691473246858924 -0.333443653928994 -0.373343025156636 -0.839077517337496 0.389146766370806 -0.63601754705427 1.72067488180369 -1.03512297789266 0.605981821824904 -0.585013521528182 2.2516710718179e-15 1 2.57812376609202
"8031" "wt" "Solyc02g086860" 2.03056361358756 -0.359991164375155 -0.343092334246152 -0.288801744839658 -0.57709988459466 -0.461578485531939 -0.202679124421918 2.29619427456033 -0.396242349216957 0.612785818632568 -0.460406914987211 2.83106871279415e-15 1 2.66387220535863
"8032" "wt" "Solyc02g086930" -0.292671645095268 1.89976015742392 -0.655986534836712 -0.154877764243636 -0.914814486043993 0.118590272795691 -0.729001156539983 0.248118951104515 1.03683019765015 1.47348017745185 1.49004542771283 -1.80411241501588e-16 3 3.10980272086605
"8033" "wt" "Solyc02g086970" -0.435568801561607 1.35582938805092 -1.27026628996392 0.938686834973658 -0.684227940987938 0.0955468094888832 -1.37101027223633 0.145710164706956 1.71677859448303 1.19299772751463 0.500327743657258 1.38777878078145e-17 2 2.46657959902203
"8034" "wt" "Solyc02g087070" 0.253356489867158 -0.673693353829837 -0.445372960770642 -0.451446291523715 -0.608768936272564 1.9259250525296 -1.4641351255167 -0.192923470188205 -1.2521382590042 0.0494917602408203 -0.062753198847145 -6.66133814775094e-16 8 0.263471701518656
"8035" "wt" "Solyc02g087170" -0.369154957062817 0.0899047198900981 0.541833813264797 0.837521677359046 0.725780343031584 -1.82588559648271 1.23954395202405 0.73600417383294 2.06310764048754 -0.389275188915826 -0.390722941751762 5.55111512312578e-16 5 2.7071133454964
"8036" "wt" "Solyc02g087370" 1.03240085692651 -0.819431419817663 -0.686838748298641 -0.205912095068123 -0.782045565476847 1.46182697173476 -1.49105178546054 0.64644369785557 -1.17468936869612 0.324192270527822 -0.516001305728997 1.22124532708767e-15 7 0.155096574166256
"8037" "wt" "Solyc02g087380" -0.000196432360349706 -0.573893123856688 -0.473706425410074 -0.354251845147303 -0.590851746701226 1.99289957347564 -1.52763223412475 -0.431239600824502 -1.09601345500465 0.0484395508043467 0.00129994739990122 -4.44089209850063e-16 8 0.0894295162519991
"8038" "wt" "Solyc02g087390" 0.567328535471548 -0.853631874186089 -0.50860937744962 -0.131153746013643 -0.810694880814282 1.73676134299208 -1.48227271369492 0.0743612966915098 -1.18885004391029 0.265630508705893 -0.500483705265299 4.44089209850063e-16 7 0.198271499541116
"8039" "wt" "Solyc02g087540" 0.0426518458566379 -0.670633345770358 -0.601211178556966 0.751516188830953 -1.08556970930751 1.56324619894725 -1.58791804342254 -0.431025343498847 -0.405932497781366 0.666112470382136 -0.903220339538628 1.11022302462516e-16 8 1.1746154634563
"8040" "wt" "Solyc02g087870" -1.38402470921409 0.0635854590663698 -0.527226832051588 1.59762138796872 -0.205741229623056 0.455785923853648 -0.974682462809051 -1.09082850472097 1.64176442354862 0.207142024703543 -0.618084035721302 -3.67761376907083e-16 3 1.80407937475249
"8041" "wt" "Solyc02g088117" 0.269265519061751 -1.10434476938702 0.304420078996295 -0.295899453395985 1.67543838702426 -0.848879762299303 0.707897052776806 1.16804795835341 0.549452741582234 -1.89588630375475 -0.361165762838819 1.22124532708767e-15 5 1.45021243773077
"8042" "wt" "Solyc02g088425" -0.708939897466364 0.13821701018864 -1.06989988798609 0.0170843308147282 -0.192069433860379 1.81560787830947 -1.94605519597755 -0.731683530328633 -0.0109869907497474 -0.0567529831810027 0.490710607097161 -9.99200722162641e-16 8 0.567348823422841
"8043" "wt" "Solyc02g088560" -0.798624330491116 1.12503669419003 -0.818977671279227 1.28110207443553 -0.880914840290995 0.0923780734357773 -1.03501062548985 -0.373523717984884 1.76977029157374 1.29034362954541 0.113163639833304 -8.32667268468867e-17 3 1.07042597476017
"8044" "wt" "Solyc02g088630" -0.843657697380563 0.615309691311332 -1.07020137056295 1.64452256577452 -0.172118628610447 -0.173854560531894 -1.12294369198242 -0.192070715223966 2.18612321108278 0.520550035894908 -0.359826804555623 1.55431223447522e-15 6 0.479374094921208
"8045" "wt" "Solyc02g088820" 0.905770966978291 -0.337379617041878 1.427733631378 -1.07180314766191 0.0129091905235651 -0.937231024176066 1.70975716835327 1.31558942672921 -0.496000740410435 -0.108945503294125 0.202235782363896 1.33226762955019e-15 5 4.34414127224971
"8046" "wt" "Solyc02g089020" 1.90844308571481 0.0186419945525918 0.0248938150898277 -0.641073194873343 -0.8636187019456 -0.447286998538287 0.139249134798966 2.11674533572449 -0.584229692313769 0.954470613327493 -0.0144493429215418 2.72004641033163e-15 1 2.12101712259411
"8047" "wt" "Solyc02g089040" 2.03627563196881 -0.506399459417326 -0.375171705935661 -0.385370819347922 -0.307402567981588 -0.461931079286315 -0.203695241165703 2.36154823268857 -0.427773774224065 0.297731740742748 -0.454577672590533 3.10862446895044e-15 1 1.24504863643159
"8048" "wt" "Solyc02g089050" 2.03530142900509 -0.528439210897668 -0.36168732218714 -0.380983424759737 -0.310194058945253 -0.453997412215294 -0.19723865744734 2.35127933367814 -0.442147844282949 0.291556988046104 -0.47372535722739 3.05311331771918e-15 1 1.24418963820724
"8049" "wt" "Solyc02g089160" 1.66131171799124 -0.617442715844634 0.810457376851631 -0.727083465206017 -0.701422127973567 -0.425820785818652 0.816051021503352 1.69624801872297 -0.971886569194506 0.520538385403733 -0.393263617607071 2.22044604925031e-15 4 4.30047977721408
"8050" "wt" "Solyc02g089250" -0.981074605384476 0.564184692600837 -0.811259106877652 0.935723964350963 -0.888850602995658 1.18127565830599 -1.54694315306747 -0.983055558978263 0.838939844815056 0.903295072808171 0.0575423448014833 -9.43689570931383e-16 3 0.804056498424907
"8051" "wt" "Solyc02g089340" 0.809958290375002 -1.03987270496389 0.406953298598452 -1.23260414223411 1.24213525892675 -0.186570000702209 0.539322563726047 1.37351165077175 -0.624801759088742 -1.61026619506458 0.167752671596446 -5.27355936696949e-16 5 1.57633109797304
"8052" "wt" "Solyc02g089450" 0.974590319660719 -0.949233102309497 -0.368936763583173 -0.439422199572574 -0.729520570767888 1.51252231657241 -1.21343455157124 0.528218335702499 -1.43220538196516 0.182272628155382 -0.455969463710846 6.10622663543836e-16 7 0.244679520572907
"8053" "wt" "Solyc02g089460" 1.03419112234358 -0.856118871494125 -0.40944624265236 -0.480384748182491 -0.77234782708599 1.48410656707139 -1.23075519525989 0.605245225936321 -1.42459201191369 0.261079203462582 -0.380593695620395 1.55431223447522e-15 7 0.245903261827058
"8054" "wt" "Solyc02g089470" 0.984534588549496 -0.920709865021766 -0.462154797134314 -0.415822366659289 -0.703119166562003 1.51727160682787 -1.29671398989323 0.561836202091762 -1.3821060153944 0.172994859380546 -0.441239968412956 9.43689570931383e-16 7 0.218781776468576
"8055" "wt" "Solyc02g089480" 1.01305664444408 -0.875001924118376 -0.458896796635269 -0.411755246316196 -0.764985961703495 1.49758328432925 -1.28798412683129 0.584783407352597 -1.37876339710467 0.252860961058841 -0.428892583247421 4.9960036108132e-16 7 0.224584081067126
"8056" "wt" "Solyc02g089490" -0.1752745226869 -0.845261437038317 -0.707225706154278 -0.355739341979031 0.188051188888554 1.89544981896997 -1.63085908130196 -0.355380023184182 -0.820166506316552 -0.777489496805597 -0.0174621334234854 -1.22124532708767e-15 8 0.547419802678958
"8057" "wt" "Solyc02g089493" 0.541471456830492 0.107123395236476 -0.728143634333935 -1.26071791094874 -0.245719543312573 1.58598623652828 -1.40267206799676 0.498966897150781 -1.14152346894244 -0.0285864868041903 1.02080864327346 -6.66133814775094e-16 7 0.860499285873992
"8058" "wt" "Solyc02g089497" 1.35227479615319 -0.738527333720941 -0.895353505697603 -0.277257820189622 -0.612542295780429 1.17140615923541 -1.50637908314226 1.13869618010481 -1.03677716278335 0.2570544015893 -0.449410547058794 2.05391259555654e-15 7 0.443836012071522
"8059" "wt" "Solyc02g089510" 0.382653807525371 -0.699997198041162 -0.721487614217916 -0.308485428439083 -0.51802999006479 1.86534642323758 -1.68448400582968 0.00687887474756033 -1.0975134962954 -0.00236565521044797 -0.167240090871255 0 7 0.246308140413967
"8060" "wt" "Solyc02g089515" -0.361817537014287 0.135884040101852 -0.862718064952611 -0.721145624479854 -0.0821695904910526 1.89196677683595 -1.71501742712007 -0.401550948385504 -0.605749359330422 -0.22817700327709 0.915941562552036 -1.33226762955019e-15 8 0.390372609051767
"8061" "wt" "Solyc02g089520" -0.246105521616032 -0.321849348846716 -0.961328288751719 -0.0744929945812444 -0.342684945704715 1.94646109950043 -1.93283519798428 -0.471059168241876 -0.538019745201143 -0.0670302313780691 0.116692508309435 -1.4432899320127e-15 8 0.208517345080797
"8062" "wt" "Solyc02g089545" 0.587717143510556 -0.468571782296488 -0.790409870591577 -0.593082960058065 -0.520919197635323 1.7852666670709 -1.6673740329506 0.286484997350346 -1.17498185053367 0.0810358886066053 0.143156983414219 2.22044604925031e-16 7 0.17498468588853
"8063" "wt" "Solyc02g089570" 0.542594761651171 -0.553269161426111 -0.855037025432461 -0.534427961712353 -0.395965763795301 1.79610515071505 -1.72836844354062 0.2689344786316 -1.11518200108755 -0.0636611305278976 0.0797850768998942 1.11022302462516e-16 7 0.232307300578189
"8064" "wt" "Solyc02g089580" 0.570213548208132 -0.623104159679792 -0.917979397658076 -0.383268720464371 -0.413840984297953 1.76797971389206 -1.78937887022622 0.291038526141156 -1.0412055383455 -0.046884586858753 -0.0738258470428873 2.22044604925031e-16 7 0.229070161045646
"8065" "wt" "Solyc02g089615" 0.703657459883176 -0.605887506482179 -1.06435370459301 -0.139066020433369 -0.536750176624928 1.64239994825031 -1.89063930435621 0.438972041363612 -0.872088782067691 0.13427243888458 -0.264835502726364 6.66133814775094e-16 7 0.450445400535922
"8066" "wt" "Solyc02g089620" -1.18939472851547 0.936330275052941 -0.838487459449327 1.27967760366924 -0.512568621354945 0.324442930597561 -1.14340268234403 -0.742478858235304 1.8094940544444 0.812465560053823 0.133292036122436 -7.23379689482329e-16 3 0.23924712450715
"8067" "wt" "Solyc02g089630" 0.786930565419406 -0.570713960373832 -0.81537524879849 -0.439100798167638 -0.633777087712885 1.67203652963344 -1.66211602146532 0.45979618562579 -1.16096871965886 0.201278390251257 -0.0919849183652002 8.88178419700125e-16 7 0.151440708019262
"8068" "wt" "Solyc02g089650" -0.111806361785561 0.499430097434945 -1.00806003394054 -0.3144184012196 -0.79472325488498 1.72957795439573 -1.84982767763878 -0.245547853775722 -0.390177515691402 0.663876578704198 0.741058979490186 -3.33066907387547e-16 8 1.30664848273354
"8069" "wt" "Solyc02g089660" 0.347162459808759 0.0597314952687753 -0.999030953813667 -0.462865100708513 -0.718911544871545 1.77391364431619 -1.85629280793975 0.124267631807548 -0.806331338985851 0.454939083354486 0.457908696596209 -3.33066907387547e-16 8 1.12963959130759
"8070" "wt" "Solyc02g089670" -0.125005794002959 -0.471324438898731 -0.489639864445425 -0.478605602213448 -0.456555914705487 2.02113161426605 -1.52819030072386 -0.495575448724681 -1.05706780961034 -0.0697968437564355 0.203813751435434 -8.88178419700125e-16 8 0.040089502810292
"8071" "wt" "Solyc02g089680" 0.348351704705686 -0.371693928639456 -0.499494776827986 -0.636030895616251 -0.727275082229889 1.8861429786079 -1.4714874991448 -0.0569825523733365 -1.26541178667987 0.262487403749708 0.23520214933277 -2.22044604925031e-16 7 0.280088982363916
"8072" "wt" "Solyc02g089685" 0.194275325047379 -0.462720782356562 -0.49036418925461 -0.552363060249404 -0.637278228379855 1.94845093519305 -1.49906874967335 -0.217282642666132 -1.21330598110603 0.132882143960125 0.163638012649955 -4.44089209850063e-16 8 0.192578342818191
"8073" "wt" "Solyc02g089690" 0.510735333181691 0.121427512193491 -0.530351071678649 -0.790527613510914 -0.99374406756662 1.682459907381 -1.38637384620667 0.181545676306531 -1.16923328274908 0.712360322058598 0.597245049538515 1.11022302462516e-16 7 0.611928571438352
"8074" "wt" "Solyc02g089700" 0.272779327859858 -0.568232871432955 -0.526108677507405 -0.501940485892451 -0.60279175422209 1.92629446119504 -1.52550609593121 -0.140680534777168 -1.22280603726256 0.0794891551538973 0.0483638544308979 -6.66133814775094e-16 8 0.231075777963286
"8075" "wt" "Solyc02g089710" 0.270727094997093 -0.567317455177808 -0.525248379630111 -0.49712130172348 -0.607803392793448 1.92676343432775 -1.52586757336712 -0.144345925352915 -1.2208986603721 0.0848018460556144 0.0453768447430067 -5.55111512312578e-16 8 0.229011555932365
"8076" "wt" "Solyc02g089720" 0.113410335029422 -0.453386594326737 -0.592633886219253 -0.537664373039232 -0.501880770280495 1.97215528883629 -1.59067417662479 -0.246281043650968 -1.12304228498634 0.00295996923123176 0.2076381968658 -5.55111512312578e-16 8 0.134697628242492
"8077" "wt" "Solyc02g089730" -0.216685553052871 -0.719473804797132 -0.211979328557911 -0.496124600672175 -0.359504739100828 2.00376802618092 -1.27568425110751 -0.633487608330737 -1.17064442504405 -0.264540326717104 0.0505092870519268 -8.88178419700125e-16 8 0.179364688783111
"8078" "wt" "Solyc02g089740" 0.139564651204307 -0.498311526869853 -0.571482370948702 -0.543617292843016 -0.492707499649856 1.96655403910712 -1.56954611371188 -0.227871906234425 -1.15296931863711 -0.019789589453944 0.174439049026972 -2.22044604925031e-16 8 0.144998644413248
"8079" "wt" "Solyc02g089750" 0.316344883497983 -0.561813933846218 -0.555787365218763 -0.493624030786885 -0.616159605514674 1.91104005186856 -1.54564705766493 -0.0930534506447076 -1.21817632811862 0.101930532916335 0.0382892499960328 -3.33066907387547e-16 7 0.232321678240977
"8080" "wt" "Solyc02g089760" 0.0329463433059653 -0.595435421832329 -0.71508293859326 0.224740220432736 -0.801795685909104 1.85462748259599 -1.74970940175579 -0.403581765408061 -0.713837417877973 0.331442706159334 -0.425831098497191 -5.55111512312578e-16 8 0.405076677132527
"8081" "wt" "Solyc02g089770" 0.252809060976371 -0.551071408880023 -0.564514797730643 -0.466036756211555 -0.603202506508025 1.93201640835388 -1.56519227308075 -0.154038281289654 -1.18235196460659 0.0885063356023717 0.0439956691839878 -5.55111512312578e-16 8 0.210051808404566
"8082" "wt" "Solyc02g089790" -0.0215933233260231 -0.507513358276804 -0.493845731406988 -0.448931300975047 -0.531599102185487 2.00348281617035 -1.53344845699639 -0.42008580348745 -1.09968746660227 0.00290483278978604 0.12624644627819 -4.44089209850063e-16 8 0.0686398990004722
"8083" "wt" "Solyc02g089810" 0.0359652771842729 -0.668934534646881 -0.300837629388101 -0.623268318582411 -0.417293659063739 1.97436886449686 -1.32809039619839 -0.374603236286292 -1.28400757312695 -0.177759331437049 0.1176076166758 -7.7715611723761e-16 8 0.212631126165918
"8084" "wt" "Solyc02g089830" 0.0997843591514722 -0.58905414550972 -0.488034765014825 -0.384959946497442 -0.60898478489868 1.97124928276919 -1.52811230798114 -0.334172214526895 -1.14265216274084 0.0687783567501962 -0.0113768887604326 -3.33066907387547e-16 8 0.13572324557119
"8085" "wt" "Solyc02g089840" -0.167180462181055 -0.322838813930057 -0.519333499086165 -0.275493338207337 -0.717137012410124 2.00198312581474 -1.58215090034943 -0.58070733903072 -0.924012632739399 0.250289562932923 0.141251883028494 -5.55111512312578e-16 8 0.218870015730218
"8086" "wt" "Solyc02g089860" 0.0815892210765498 -0.572039948506278 -0.491759232978358 -0.405648999966728 -0.589943370794585 1.9778023311694 -1.53031981682204 -0.34382444345751 -1.13865747196669 0.0522143712533675 0.0214805403871885 -3.33066907387547e-16 8 0.122225331924257
"8087" "wt" "Solyc02g089870" -0.0647475436418222 -0.604129229973603 -0.569223114002201 -0.341332361733238 -0.423339887893305 2.00277213724417 -1.60509233898447 -0.439015985185758 -1.0135646764954 -0.122874544198685 0.0192512444488217 -3.33066907387547e-16 8 0.0669426819399298
"8088" "wt" "Solyc02g089880" -0.146118114254994 -0.476506741970026 -0.634807894991131 -0.156884691221093 -0.58199798719001 1.99631542962725 -1.68730232310051 -0.533786596285744 -0.855486297842934 0.0876721838411564 -0.0179832651391201 -5.55111512312578e-16 8 0.268282442899721
"8089" "wt" "Solyc02g089890" -0.254613184223441 -0.373687733367886 -0.450190620723536 -0.55435873020599 -0.398573715101707 2.03142398362256 -1.48291862729406 -0.591428928760781 -1.01709662662491 -0.112157313133587 0.353694138912099 -1.11022302462516e-15 8 0.100795845089232
"8090" "wt" "Solyc02g089910" 0.15920264958904 -0.58516875742749 -0.472129597367677 -0.424340689251955 -0.633934623046535 1.95637101750462 -1.50450661415537 -0.280590269168479 -1.18626568889721 0.0960044007725222 -0.000347240014668043 -2.22044604925031e-16 8 0.17122849016485
"8091" "wt" "Solyc02g089920" -0.336409201376623 -0.463325905023969 -0.589433262927167 -0.401280748137266 -0.23633324438155 2.02678236184658 -1.60879823383236 -0.62105412534263 -0.856329330846984 -0.282361461591949 0.242556458194318 -8.88178419700125e-16 8 0.038572885491133
"8092" "wt" "Solyc02g089930" -0.0334932755809602 -0.520831809432651 -0.526238026570145 -0.464574567704928 -0.460543323386356 2.00568100267504 -1.55598105985863 -0.408649854851576 -1.08300120989123 -0.0708877975693618 0.143694533226103 -4.44089209850063e-16 8 0.0611064189626492
"8093" "wt" "Solyc02g089990" 0.726030059224613 -0.735459759890575 -0.562558009715159 -0.22830259490841 -0.873266292878086 1.67355659816762 -1.48890158942757 0.259104229868567 -1.21969721988588 0.379294190901317 -0.393880126004242 2.22044604925031e-16 7 0.173714343637978
"8094" "wt" "Solyc02g090000" 0.801446618114438 -0.542183030838362 -0.580720991862949 -0.232394913251165 -1.0495542250862 1.60340654292424 -1.47733307381708 0.339065002544776 -1.17753303166389 0.62950387787061 -0.301801921804821 8.88178419700125e-16 7 0.259464998829398
"8095" "wt" "Solyc02g090010" 0.803749212899195 -0.672065403538057 -0.672622903146158 -0.157845382508169 -0.911724070795817 1.61050854708901 -1.56247617558395 0.367024083921755 -1.13006574082911 0.463896918653555 -0.412328161933482 0 7 0.225463005564237
"8096" "wt" "Solyc02g090043" 0.308868316173503 -0.516406944000818 -0.563026808273178 -0.0475218927285684 -1.00234453086233 1.82043185969139 -1.58409155203144 -0.188160011198288 -1.00414623752747 0.542546479331665 -0.290422375955568 3.33066907387547e-16 7 0.545767847990897
"8097" "wt" "Solyc02g090080" 0.292483702181183 -0.578857220212841 -0.463253117020936 -0.134843210271513 -0.964080832624803 1.84855067794891 -1.50046714550616 -0.224557058430368 -1.10246219721145 0.466825086429458 -0.273524760868542 -1.11022302462516e-16 7 0.501564533180071
"8098" "wt" "Solyc02g090120" 0.0207624566646636 -0.414982933414336 -0.188768486901676 -0.273025415753424 -1.04691676718484 1.90293114658961 -1.27387445513967 -0.531089597743759 -1.14629388970472 0.548718494687009 -0.0476748415016401 -6.66133814775094e-16 8 0.454054308532039
"8099" "wt" "Solyc02g090130" -0.363140869783048 -0.478085971566019 -0.609076053812868 -0.0589844129089315 -0.495583449941804 2.00487075801267 -1.67276925686667 -0.725037834604035 -0.715901501583085 -0.00437467703732702 -0.0299766925812305 -5.55111512312578e-16 8 0.0758399315245692
"8100" "wt" "Solyc02g090260" -0.470378656382727 0.542718064881639 -0.54788187139426 1.74285229931544 -0.219254611323363 -1.04805522509673 -0.252445018311882 0.332708668313564 2.39827240528146 0.682033112875593 -0.658651800463685 7.7715611723761e-16 2 1.38565231953077
"8101" "wt" "Solyc02g090300" -0.237674235981247 -0.2926815618945 -0.562078753099339 -0.420707944237769 -0.512310278864378 2.02545277407723 -1.59835204676133 -0.579718334276135 -0.91485658347904 0.0438621419769269 0.309592362618733 -7.7715611723761e-16 8 0.0667957116901353
"8102" "wt" "Solyc02g090310" -0.882618972680609 1.79876793562351 -0.308686323536916 0.47965513866822 -0.729500859480715 -0.357616918593488 -0.247603211661218 -0.197842876533465 1.76137064178513 1.33378533730919 1.08077569689562 2.77555756156289e-16 3 1.7571985923859
"8103" "wt" "Solyc02g090315" -0.436241881757173 0.133965597389442 -0.819718722539058 -0.102319899057334 -0.683964570403452 1.90827947636757 -1.79934391716023 -0.677685055011086 -0.419566684714775 0.396728877592711 0.421747433305007 -5.55111512312578e-16 8 0.325508950640746
"8104" "wt" "Solyc02g090350" 0.193758211212153 -0.404991806357854 -0.593561518119814 -0.549877400456287 -0.592740542259714 1.94741305598152 -1.5835637802194 -0.179230324749899 -1.14935847727216 0.114618979684902 0.218073630057948 -5.55111512312578e-16 8 0.17281810705058
"8105" "wt" "Solyc02g090400" 0.706444434116971 1.36444512446296 0.370374049385901 -0.686754870145467 -1.37286819043021 -0.381640547390153 0.417428756733501 0.994754851363024 0.0626830164572158 1.78076727606055 1.08262219169421 -9.43689570931383e-16 4 3.33340654323897
"8106" "wt" "Solyc02g090520" 1.30119730353461 0.161966600293901 0.351880647496993 -1.54877181537662 -0.734255194214629 0.467982458265747 0.0859051957652826 1.29334948172366 -1.36263619801949 0.60087300711696 0.858937964662201 7.42461647718073e-16 4 1.69342716464218
"8107" "wt" "Solyc02g090620" -0.717586046701308 -0.572279826159874 -0.469670610468704 -0.235106425072084 0.0245932324754457 1.97004967592652 -1.4770145118558 -0.932332819700123 -0.608136084184828 -0.5777933324373 0.15721178085269 -1.66533453693773e-15 8 0.292042025433448
"8108" "wt" "Solyc02g090670" -0.716712255521089 0.466776206276319 -0.910015908747473 0.240542419354145 -0.756806010840456 1.67621554947855 -1.79543323397004 -0.83068333223212 0.12384674909817 0.629068911843073 0.461627339764459 -1.11022302462516e-16 8 0.998685648166521
"8109" "wt" "Solyc02g090720" -1.083788022777 -0.740238203138588 1.165833209527 -0.482972847089707 1.28957226297197 -0.148406399493669 1.11660223041164 -0.507945896028302 0.345507455939332 -1.65901494277802 0.192201266446484 -9.43689570931383e-16 5 4.51998736155296
"8110" "wt" "Solyc02g090890" -0.177840780836554 1.17627577971606 -1.04631090371835 0.315492155182095 -1.21885119131683 0.951234940973582 -1.57841082363592 -0.0793222662271339 0.555605856256563 1.46904598205993 0.692774366145154 -4.71844785465692e-16 6 2.4855718232341
"8111" "wt" "Solyc02g091020" -0.269614565091331 -0.602555943919637 -0.515586189136206 -0.276217586817861 -0.359168564494911 2.02314284945995 -1.57014606805069 -0.631387120923267 -0.914726960149283 -0.197745257836439 0.0237608276428282 -1.11022302462516e-15 8 0.263881790934305
"8112" "wt" "Solyc02g091023" 0.334724225179803 -1.18504308617939 -0.141186837131406 -0.606944559904035 -0.154136172246023 1.75258643028105 -1.0772008152465 -0.0597722255324791 -1.4321564747428 -0.555646999294983 -0.298334403083318 -1.11022302462516e-16 7 0.561293076984366
"8113" "wt" "Solyc02g091027" 0.846598969361464 -1.35485507111443 -0.49814632857477 -0.372490784706918 -0.0555586014420585 1.43445181647671 -1.25510168099333 0.571089049005434 -1.2530003076702 -0.586007063523498 -0.646923493152379 8.32667268468867e-16 7 0.45668538649891
"8114" "wt" "Solyc02g091040" 0.271226486250545 -0.959019193180377 -0.32013199117949 -0.666525831966064 -0.17719203444472 1.8516425645201 -1.27037039142628 -0.0898635396767279 -1.36670862020028 -0.474051416818519 -0.0705790154122602 1.11022302462516e-16 7 0.416740718438305
"8115" "wt" "Solyc02g091050" 0.315980720987704 -0.973339765467278 -0.338332878315498 -0.664368823566576 -0.174710880536349 1.834771626898 -1.27845720238504 -0.0411819876787153 -1.37192177215185 -0.474563305373597 -0.0898663417352969 -2.22044604925031e-16 7 0.386868144293312
