"ITAG","cluster"
"Solyc04g024755",29
"Solyc04g024647",29
"Solyc04g024530",3
"Solyc04g045315",35
"Solyc04g045580",12
"Solyc04g048950",35
"Solyc04g049140",10
"Solyc04g049170",29
"Solyc04g049226",35
"Solyc04g049290",35
"Solyc04g049360",8
"Solyc04g049494",29
"Solyc04g049496",35
"Solyc04g049550",29
"Solyc04g049555",1
"Solyc04g049620",5
"Solyc04g049630",12
"Solyc04g050440",27
"Solyc04g050470",7
"Solyc04g050570",19
"Solyc04g050576",35
"Solyc04g050620",26
"Solyc04g050621",26
"Solyc04g050624",35
"Solyc04g050626",35
"Solyc04g050628",36
"Solyc04g050753",35
"Solyc04g050757",29
"Solyc04g050790",30
"Solyc04g050820",24
"Solyc04g050827",29
"Solyc04g050864",35
"Solyc04g050895",35
"Solyc04g051153",29
"Solyc04g051157",29
"Solyc04g051190",35
"Solyc04g051490",36
"Solyc04g051690",28
"Solyc04g051820",3
"Solyc04g052930",35
"Solyc04g053107",18
"Solyc04g053140",36
"Solyc04g054145",29
"Solyc04g054220",29
"Solyc04g054250",36
"Solyc04g054253",29
"Solyc04g054930",25
"Solyc04g055110",25
"Solyc04g055203",35
"Solyc04g055250",7
"Solyc04g056492",35
"Solyc04g056495",29
"Solyc04g056680",29
"Solyc04g056745",36
"Solyc04g056746",15
"Solyc04g056748",23
"Solyc04g063210",19
"Solyc04g063360",23
"Solyc04g063370",29
"Solyc04g064480",35
"Solyc04g064790",5
"Solyc04g070960",24
"Solyc04g071050",20
"Solyc04g071140",19
"Solyc04g071150",19
"Solyc04g071155",26
"Solyc04g071360",20
"Solyc04g071630",34
"Solyc04g071780",29
"Solyc04g072050",19
"Solyc04g072060",11
"Solyc04g072425",23
"Solyc04g072703",35
"Solyc04g074000",29
"Solyc04g074310",7
"Solyc04g074380",1
"Solyc04g074450",27
"Solyc04g074780",28
"Solyc04g076140",7
"Solyc04g076460",9
"Solyc04g076660",34
"Solyc04g076710",22
"Solyc04g076850",1
"Solyc04g076870",7
"Solyc04g077600",2
"Solyc04g077850",26
"Solyc04g078195",18
"Solyc04g078280",16
"Solyc04g078290",16
"Solyc04g078360",36
"Solyc04g078565",35
"Solyc04g078730",35
"Solyc04g078800",35
"Solyc04g079340",1
"Solyc04g081300",31
"Solyc04g081320",27
"Solyc04g081710",1
"Solyc04g082120",19
"Solyc04g082200",25
"Solyc04g082290",19
"Solyc04g082360",25
"Solyc04g082490",25
"Solyc04g082500",7
"Solyc04g082630",19
"Solyc04g082670",8
"Solyc04g005060",14
"Solyc04g005160",15
"Solyc04g005205",24
"Solyc04g005380",10
"Solyc04g005440",34
"Solyc04g005500",31
"Solyc04g005630",12
"Solyc04g005860",12
"Solyc04g006960",26
"Solyc04g006990",7
"Solyc04g007030",34
"Solyc04g007040",34
"Solyc04g007070",7
"Solyc04g007075",31
"Solyc04g007200",23
"Solyc04g007240",1
"Solyc04g007250",1
"Solyc04g007330",35
"Solyc04g007460",13
"Solyc04g007570",28
"Solyc04g007600",30
"Solyc04g007685",35
"Solyc04g007795",20
"Solyc04g007870",19
"Solyc04g007950",25
"Solyc04g008120",35
"Solyc04g008230",25
"Solyc04g008360",10
"Solyc04g008550",4
"Solyc04g008590",12
"Solyc04g009010",12
"Solyc04g009145",31
"Solyc04g009153",1
"Solyc04g009470",12
"Solyc04g009477",18
"Solyc04g009760",21
"Solyc04g009790",21
"Solyc04g009820",9
"Solyc04g009960",18
"Solyc04g009980",10
"Solyc04g010050",4
"Solyc04g010110",21
"Solyc04g010135",14
"Solyc04g010155",35
"Solyc04g010250",31
"Solyc04g010333",35
"Solyc04g010337",18
"Solyc04g011540",20
"Solyc04g011570",28
"Solyc04g011590",22
"Solyc04g011650",28
"Solyc04g011670",22
"Solyc04g011690",20
"Solyc04g011963",29
"Solyc04g014210",12
"Solyc04g014260",7
"Solyc04g014280",18
"Solyc04g014320",35
"Solyc04g014330",29
"Solyc04g014360",19
"Solyc04g014480",13
"Solyc04g014576",35
"Solyc04g014600",28
"Solyc04g014615",6
"Solyc04g014650",20
"Solyc04g014690",33
"Solyc04g014740",34
"Solyc04g014750",4
"Solyc04g014830",35
"Solyc04g014857",30
"Solyc04g014875",31
"Solyc04g014910",12
"Solyc04g015075",35
"Solyc04g015140",35
"Solyc04g015360",7
"Solyc04g015400",35
"Solyc04g015430",35
"Solyc04g015530",35
"Solyc04g015590",20
"Solyc04g015600",25
"Solyc04g015720",36
"Solyc04g015850",7
"Solyc04g015980",13
"Solyc04g016173",35
"Solyc04g016175",12
"Solyc04g016190",35
"Solyc04g016230",20
"Solyc04g016280",36
"Solyc04g016460",30
"Solyc04g016470",30
"Solyc04g016485",22
"Solyc04g016540",24
"Solyc04g016570",36
"Solyc04g016590",31
"Solyc04g017590",24
"Solyc04g017593",36
"Solyc04g017655",35
"Solyc04g017685",25
"Solyc04g017723",29
"Solyc04g017725",35
"Solyc04g017753",35
"Solyc04g017775",35
"Solyc04g017807",29
"Solyc04g017955",29
"Solyc04g018080",24
"Solyc04g018110",3
"Solyc04g018177",35
"Solyc04g018197",24
"Solyc04g040030",29
"Solyc04g039960",29
"Solyc04g039930",28
"Solyc04g028470",19
"Solyc04g028400",29
"Solyc04g026272",2
"Solyc04g026276",29
"Solyc04g026230",31
"Solyc04g025940",8
"Solyc04g025880",23
"Solyc04g025845",36
"Solyc04g025715",35
"Solyc04g025570",28
"Solyc04g024885",35
"Solyc04g024840",19
"Solyc04g024605",35
"Solyc04g024430",7
"Solyc04g024340",24
"Solyc04g047680",35
"Solyc04g048900",13
"Solyc04g049080",13
"Solyc04g049090",19
"Solyc04g049190",31
"Solyc04g049610",36
"Solyc04g049780",29
"Solyc04g049800",26
"Solyc04g049876",36
"Solyc04g049920",28
"Solyc04g049965",18
"Solyc04g050050",20
"Solyc04g050140",7
"Solyc04g050225",31
"Solyc04g050480",11
"Solyc04g050572",35
"Solyc04g050730",13
"Solyc04g050860",10
"Solyc04g050862",23
"Solyc04g050915",35
"Solyc04g050955",34
"Solyc04g050985",35
"Solyc04g050990",35
"Solyc04g051185",29
"Solyc04g051205",28
"Solyc04g051243",35
"Solyc04g051247",7
"Solyc04g051283",29
"Solyc04g051517",35
"Solyc04g051785",35
"Solyc04g052890",35
"Solyc04g053130",26
"Solyc04g054225",36
"Solyc04g054260",19
"Solyc04g054270",5
"Solyc04g054290",12
"Solyc04g054330",28
"Solyc04g054430",31
"Solyc04g054690",31
"Solyc04g054740",18
"Solyc04g054745",24
"Solyc04g054800",4
"Solyc04g054850",8
"Solyc04g054910",19
"Solyc04g054990",31
"Solyc04g055050",15
"Solyc04g055205",36
"Solyc04g056260",11
"Solyc04g056320",33
"Solyc04g056498",9
"Solyc04g056505",36
"Solyc04g056620",36
"Solyc04g056640",32
"Solyc04g057850",12
"Solyc04g057980",35
"Solyc04g058065",8
"Solyc04g058150",13
"Solyc04g058180",22
"Solyc04g063310",23
"Solyc04g063390",28
"Solyc04g063400",35
"Solyc04g063410",35
"Solyc04g063420",35
"Solyc04g063430",35
"Solyc04g063440",35
"Solyc04g064440",35
"Solyc04g064450",35
"Solyc04g064460",35
"Solyc04g064470",35
"Solyc04g064530",29
"Solyc04g064600",29
"Solyc04g064620",34
"Solyc04g064630",35
"Solyc04g064640",30
"Solyc04g064650",30
"Solyc04g064740",29
"Solyc04g064760",7
"Solyc04g064763",32
"Solyc04g064765",18
"Solyc04g064767",29
"Solyc04g064830",18
"Solyc04g064850",23
"Solyc04g070980",5
"Solyc04g071070",25
"Solyc04g071075",25
"Solyc04g071080",34
"Solyc04g071085",34
"Solyc04g071260",28
"Solyc04g071340",35
"Solyc04g071363",29
"Solyc04g071400",34
"Solyc04g071523",17
"Solyc04g071527",9
"Solyc04g071540",7
"Solyc04g071570",2
"Solyc04g071610",31
"Solyc04g071615",7
"Solyc04g071770",1
"Solyc04g071900",25
"Solyc04g071950",32
"Solyc04g072030",19
"Solyc04g072130",35
"Solyc04g072310",1
"Solyc04g072343",36
"Solyc04g072780",31
"Solyc04g072785",31
"Solyc04g072800",3
"Solyc04g072810",3
"Solyc04g072830",8
"Solyc04g072940",13
"Solyc04g073950",28
"Solyc04g073980",29
"Solyc04g073990",7
"Solyc04g074170",12
"Solyc04g074180",5
"Solyc04g074390",1
"Solyc04g074540",35
"Solyc04g074700",7
"Solyc04g074850",26
"Solyc04g074900",31
"Solyc04g074905",31
"Solyc04g075010",31
"Solyc04g076010",24
"Solyc04g076030",7
"Solyc04g076150",31
"Solyc04g076523",34
"Solyc04g076820",31
"Solyc04g076950",5
"Solyc04g077100",5
"Solyc04g077160",25
"Solyc04g077170",7
"Solyc04g077180",7
"Solyc04g077353",12
"Solyc04g077410",12
"Solyc04g077790",28
"Solyc04g077890",15
"Solyc04g077990",19
"Solyc04g078650",20
"Solyc04g078680",12
"Solyc04g078910",31
"Solyc04g078980",35
"Solyc04g079050",28
"Solyc04g079320",26
"Solyc04g079840",28
"Solyc04g079920",16
"Solyc04g080050",14
"Solyc04g080380",13
"Solyc04g080430",35
"Solyc04g080490",31
"Solyc04g080550",32
"Solyc04g080560",5
"Solyc04g080580",25
"Solyc04g080700",25
"Solyc04g080710",20
"Solyc04g080740",25
"Solyc04g080790",9
"Solyc04g080940",7
"Solyc04g080955",1
"Solyc04g081020",31
"Solyc04g081050",5
"Solyc04g081165",31
"Solyc04g082110",20
"Solyc04g082140",25
"Solyc04g082350",5
"Solyc04g082570",2
"Solyc04g082750",12
"Solyc04g082755",30
"Solyc04g082930",18
"Solyc05g008930",36
"Solyc05g026325",29
"Solyc05g032850",8
"Solyc05g008380",19
"Solyc05g009500",19
"Solyc05g010150",3
"Solyc05g010300",12
"Solyc05g013470",35
"Solyc05g013620",35
"Solyc05g015656",32
"Solyc05g016195",29
"Solyc05g021520",35
"Solyc05g040020",29
"Solyc05g046310",10
"Solyc05g047580",35
"Solyc05g050000",27
"Solyc05g051560",16
"Solyc05g052320",35
"Solyc05g052630",7
"Solyc05g054520",4
"Solyc05g055420",8
"Solyc05g005010",19
"Solyc05g005080",25
"Solyc05g005210",12
"Solyc05g005460",20
"Solyc05g005735",1
"Solyc05g005755",5
"Solyc05g006810",35
"Solyc05g007000",26
"Solyc05g007160",19
"Solyc05g007610",35
"Solyc05g007980",19
"Solyc05g008290",29
"Solyc05g008470",29
"Solyc05g008560",29
"Solyc05g008790",27
"Solyc05g009050",29
"Solyc05g009160",28
"Solyc05g009660",2
"Solyc05g009790",28
"Solyc05g010030",15
"Solyc05g010400",7
"Solyc05g010660",11
"Solyc05g012020",35
"Solyc05g012350",35
"Solyc05g012420",18
"Solyc05g012560",20
"Solyc05g012770",28
"Solyc05g012827",29
"Solyc05g012950",29
"Solyc05g013115",29
"Solyc05g013120",29
"Solyc05g013180",24
"Solyc05g013260",24
"Solyc05g013380",19
"Solyc05g013570",13
"Solyc05g013660",3
"Solyc05g013710",14
"Solyc05g013790",21
"Solyc05g013985",21
"Solyc05g014000",13
"Solyc05g014045",29
"Solyc05g014100",29
"Solyc05g014167",29
"Solyc05g014390",13
"Solyc05g014980",23
"Solyc05g015175",36
"Solyc05g015652",35
"Solyc05g015658",35
"Solyc05g016003",35
"Solyc05g016344",18
"Solyc05g016440",35
"Solyc05g016710",9
"Solyc05g017745",24
"Solyc05g017865",35
"Solyc05g018037",36
"Solyc05g018150",28
"Solyc05g018233",12
"Solyc05g018255",34
"Solyc05g018500",29
"Solyc05g018615",8
"Solyc05g018797",36
"Solyc05g018835",29
"Solyc05g021413",29
"Solyc05g023605",29
"Solyc05g023750",2
"Solyc05g023767",29
"Solyc05g025813",29
"Solyc05g025893",35
"Solyc05g026003",35
"Solyc05g026157",29
"Solyc05g026310",18
"Solyc05g026370",32
"Solyc05g026605",18
"Solyc05g032770",10
"Solyc05g032738",29
"Solyc05g032710",36
"Solyc05g032665",24
"Solyc05g040050",12
"Solyc05g041113",36
"Solyc05g041220",21
"Solyc05g041530",28
"Solyc05g041570",35
"Solyc05g041595",36
"Solyc05g042077",22
"Solyc05g043320",29
"Solyc05g044585",35
"Solyc05g046045",29
"Solyc05g047450",9
"Solyc05g048770",35
"Solyc05g049905",29
"Solyc05g049940",23
"Solyc05g050015",36
"Solyc05g050402",36
"Solyc05g050404",36
"Solyc05g050780",12
"Solyc05g050870",36
"Solyc05g051060",2
"Solyc05g051350",35
"Solyc05g051370",12
"Solyc05g051425",16
"Solyc05g051490",35
"Solyc05g051590",29
"Solyc05g051580",36
"Solyc05g051640",7
"Solyc05g051710",35
"Solyc05g051820",1
"Solyc05g051870",7
"Solyc05g052020",28
"Solyc05g052100",22
"Solyc05g052430",35
"Solyc05g052470",33
"Solyc05g052830",35
"Solyc05g052920",14
"Solyc05g053080",26
"Solyc05g053965",20
"Solyc05g054030",25
"Solyc05g054540",33
"Solyc05g055380",4
"Solyc05g055690",10
"Solyc05g055790",31
"Solyc05g055940",7
"Solyc05g056270",4
"Solyc05g056425",9
"Solyc05g056520",30
"Solyc05g005090",26
"Solyc05g005150",5
"Solyc05g005180",7
"Solyc05g005200",19
"Solyc05g005290",35
"Solyc05g005385",29
"Solyc05g005670",12
"Solyc05g005760",19
"Solyc05g005810",12
"Solyc05g005850",32
"Solyc05g006040",12
"Solyc05g006160",19
"Solyc05g006210",19
"Solyc05g006323",12
"Solyc05g006327",34
"Solyc05g006570",3
"Solyc05g006620",26
"Solyc05g006645",32
"Solyc05g006660",33
"Solyc05g006700",35
"Solyc05g006730",27
"Solyc05g006833",29
"Solyc05g006837",18
"Solyc05g006840",30
"Solyc05g006860",32
"Solyc05g006870",32
"Solyc05g006920",32
"Solyc05g007010",25
"Solyc05g007150",12
"Solyc05g007180",25
"Solyc05g007530",12
"Solyc05g007570",16
"Solyc05g007690",4
"Solyc05g007700",16
"Solyc05g007770",16
"Solyc05g007870",1
"Solyc05g008070",12
"Solyc05g008100",18
"Solyc05g008110",18
"Solyc05g008150",18
"Solyc05g008170",18
"Solyc05g008210",12
"Solyc05g008220",18
"Solyc05g008235",18
"Solyc05g008250",18
"Solyc05g008280",18
"Solyc05g008330",17
"Solyc05g008620",11
"Solyc05g008690",18
"Solyc05g008860",6
"Solyc05g009020",19
"Solyc05g009075",24
"Solyc05g009090",24
"Solyc05g009210",35
"Solyc05g009270",32
"Solyc05g009340",5
"Solyc05g009400",35
"Solyc05g009430",7
"Solyc05g009520",7
"Solyc05g009770",9
"Solyc05g009875",14
"Solyc05g009990",11
"Solyc05g010050",28
"Solyc05g010060",31
"Solyc05g010100",4
"Solyc05g010130",17
"Solyc05g010140",7
"Solyc05g010207",16
"Solyc05g010260",20
"Solyc05g010280",3
"Solyc05g010320",5
"Solyc05g010363",34
"Solyc05g010392",34
"Solyc05g010710",13
"Solyc05g010800",36
"Solyc05g011825",23
"Solyc05g011885",35
"Solyc05g011890",25
"Solyc05g011920",12
"Solyc05g012110",19
"Solyc05g012150",21
"Solyc05g012178",36
"Solyc05g012180",27
"Solyc05g012280",28
"Solyc05g012450",26
"Solyc05g012500",5
"Solyc05g012620",12
"Solyc05g012670",19
"Solyc05g012805",20
"Solyc05g012850",17
"Solyc05g012860",17
"Solyc05g012870",23
"Solyc05g012880",17
"Solyc05g012900",17
"Solyc05g012910",17
"Solyc05g012915",17
"Solyc05g012940",16
"Solyc05g013000",24
"Solyc05g013010",24
"Solyc05g013020",24
"Solyc05g013050",24
"Solyc05g013060",24
"Solyc05g013080",24
"Solyc05g013090",24
"Solyc05g013100",24
"Solyc05g013110",24
"Solyc05g013160",12
"Solyc05g013190",29
"Solyc05g013203",24
"Solyc05g013205",24
"Solyc05g013230",18
"Solyc05g013235",24
"Solyc05g013250",32
"Solyc05g013253",18
"Solyc05g013257",24
"Solyc05g013345",24
"Solyc05g013450",26
"Solyc05g013465",29
"Solyc05g013510",20
"Solyc05g013540",21
"Solyc05g013560",20
"Solyc05g013680",19
"Solyc05g013850",19
"Solyc05g013860",25
"Solyc05g013870",19
"Solyc05g014030",25
"Solyc05g014090",12
"Solyc05g014080",12
"Solyc05g014210",5
"Solyc05g014240",19
"Solyc05g014255",36
"Solyc05g014275",31
"Solyc05g014490",6
"Solyc05g014540",4
"Solyc05g014580",16
"Solyc05g014620",23
"Solyc05g014880",35
"Solyc05g015003",18
"Solyc05g015150",7
"Solyc05g015350",29
"Solyc05g015390",25
"Solyc05g015410",35
"Solyc05g015437",35
"Solyc05g015490",3
"Solyc05g015510",14
"Solyc05g015654",35
"Solyc05g015715",29
"Solyc05g015720",3
"Solyc05g015740",14
"Solyc05g015862",18
"Solyc05g015866",36
"Solyc05g016030",12
"Solyc05g016180",7
"Solyc05g016348",29
"Solyc05g016380",31
"Solyc05g016624",34
"Solyc05g016720",22
"Solyc05g017785",9
"Solyc05g018033",22
"Solyc05g018065",35
"Solyc05g018120",21
"Solyc05g018125",31
"Solyc05g018155",4
"Solyc05g018180",35
"Solyc05g018240",35
"Solyc05g018237",12
"Solyc05g018395",3
"Solyc05g018431",29
"Solyc05g018653",12
"Solyc05g018657",35
"Solyc05g018748",36
"Solyc05g018760",5
"Solyc05g018830",35
"Solyc05g018910",29
"Solyc05g020040",34
"Solyc05g021073",35
"Solyc05g021105",2
"Solyc05g021167",35
"Solyc05g021247",35
"Solyc05g021417",35
"Solyc05g021510",26
"Solyc05g021535",35
"Solyc05g021540",28
"Solyc05g021550",35
"Solyc05g021570",18
"Solyc05g021580",29
"Solyc05g023670",29
"Solyc05g024177",35
"Solyc05g024380",2
"Solyc05g024415",26
"Solyc05g024430",15
"Solyc05g024456",36
"Solyc05g024458",24
"Solyc05g024495",35
"Solyc05g025520",21
"Solyc05g025580",24
"Solyc07g017370",23
"Solyc05g026180",19
"Solyc05g026240",14
"Solyc05g026360",12
"Solyc05g026377",12
"Solyc05g026423",29
"Solyc05g026475",35
"Solyc05g026490",29
"Solyc05g026550",35
"Solyc05g032700",10
"Solyc05g039940",21
"Solyc05g039965",35
"Solyc05g040025",36
"Solyc05g041443",2
"Solyc05g041710",29
"Solyc05g041770",31
"Solyc05g042055",8
"Solyc05g042184",34
"Solyc05g043217",16
"Solyc05g043231",35
"Solyc05g043390",30
"Solyc05g043400",2
"Solyc05g043410",2
"Solyc05g043445",35
"Solyc05g044570",35
"Solyc05g044580",2
"Solyc05g044590",2
"Solyc05g044635",36
"Solyc05g045665",29
"Solyc05g045670",13
"Solyc05g045927",18
"Solyc05g045945",36
"Solyc05g046013",24
"Solyc05g046110",2
"Solyc05g046137",18
"Solyc05g046200",34
"Solyc05g046220",29
"Solyc05g046320",10
"Solyc05g046345",23
"Solyc05g046350",17
"Solyc05g046360",17
"Solyc05g046370",17
"Solyc05g046380",17
"Solyc05g046395",34
"Solyc05g047390",21
"Solyc05g047400",18
"Solyc05g047430",30
"Solyc05g047440",30
"Solyc05g047480",30
"Solyc05g047490",35
"Solyc05g047495",30
"Solyc05g047510",30
"Solyc05g047540",7
"Solyc05g047615",18
"Solyc05g047680",34
"Solyc05g048810",18
"Solyc05g048830",9
"Solyc05g049860",34
"Solyc05g049890",34
"Solyc05g049910",29
"Solyc05g049915",35
"Solyc05g049990",25
"Solyc05g049995",35
"Solyc05g050120",7
"Solyc05g050210",36
"Solyc05g050220",35
"Solyc05g050280",25
"Solyc05g050325",28
"Solyc05g050406",36
"Solyc05g050560",10
"Solyc05g050670",35
"Solyc05g050770",35
"Solyc05g050800",14
"Solyc05g051220",29
"Solyc05g051240",7
"Solyc05g051250",31
"Solyc05g051270",19
"Solyc05g051380",21
"Solyc05g051410",19
"Solyc05g051460",31
"Solyc05g051587",24
"Solyc05g051730",36
"Solyc05g051740",19
"Solyc05g051750",13
"Solyc05g051810",1
"Solyc05g051830",34
"Solyc05g051880",1
"Solyc05g051900",28
"Solyc05g052040",26
"Solyc05g052055",26
"Solyc05g052080",26
"Solyc05g052090",26
"Solyc05g052110",33
"Solyc05g052120",28
"Solyc05g052130",33
"Solyc05g052180",4
"Solyc05g052210",22
"Solyc05g052230",9
"Solyc05g052240",18
"Solyc05g052245",33
"Solyc05g052280",9
"Solyc05g052330",34
"Solyc05g052340",34
"Solyc05g052365",34
"Solyc05g052420",34
"Solyc05g052520",28
"Solyc05g052530",34
"Solyc05g052740",32
"Solyc05g052750",32
"Solyc05g052880",29
"Solyc05g052980",19
"Solyc05g053070",26
"Solyc05g053090",25
"Solyc05g053160",34
"Solyc05g053410",25
"Solyc05g053510",17
"Solyc05g053550",7
"Solyc05g053835",3
"Solyc05g054050",33
"Solyc05g054150",2
"Solyc05g054365",2
"Solyc05g054590",27
"Solyc05g054770",30
"Solyc05g054840",10
"Solyc05g055020",21
"Solyc05g055030",36
"Solyc05g055150",23
"Solyc05g056050",19
"Solyc05g056070",19
"Solyc05g056130",12
"Solyc05g056150",16
"Solyc05g056545",35
"Solyc06g066580",7
"Solyc06g008090",28
"Solyc06g009070",17
"Solyc06g009787",29
"Solyc06g024375",12
"Solyc06g016823",29
"Solyc06g017863",35
"Solyc06g018003",35
"Solyc06g018004",29
"Solyc06g031690",35
"Solyc06g034205",36
"Solyc06g043032",29
"Solyc06g042953",29
"Solyc06g050210",2
"Solyc06g050315",26
"Solyc06g050880",33
"Solyc06g051190",35
"Solyc06g052030",29
"Solyc06g060105",29
"Solyc06g060960",35
"Solyc06g062370",7
"Solyc06g065730",5
"Solyc06g065900",30
"Solyc06g071690",12
"Solyc06g075550",8
"Solyc06g076600",24
"Solyc06g005270",18
"Solyc06g005480",17
"Solyc06g005520",18
"Solyc06g005560",25
"Solyc06g005980",12
"Solyc06g007320",18
"Solyc06g007490",12
"Solyc06g007540",12
"Solyc06g007590",29
"Solyc06g008290",12
"Solyc06g008300",23
"Solyc06g008330",27
"Solyc06g008400",35
"Solyc06g008420",23
"Solyc06g008663",29
"Solyc06g008665",29
"Solyc06g008790",35
"Solyc06g008880",7
"Solyc06g009040",29
"Solyc06g009180",29
"Solyc06g009280",34
"Solyc06g009375",35
"Solyc06g009385",36
"Solyc06g009600",29
"Solyc06g009650",35
"Solyc06g009710",10
"Solyc06g009765",35
"Solyc06g009780",7
"Solyc06g009890",35
"Solyc06g009985",29
"Solyc06g010000",31
"Solyc06g011275",29
"Solyc06g011277",36
"Solyc06g011370",29
"Solyc06g025425",24
"Solyc06g024203",29
"Solyc06g016765",35
"Solyc06g016800",35
"Solyc06g019140",29
"Solyc06g019200",1
"Solyc06g034120",35
"Solyc06g034150",6
"Solyc06g034360",35
"Solyc06g034395",22
"Solyc06g035920",35
"Solyc06g035940",35
"Solyc06g043120",36
"Solyc06g042954",29
"Solyc06g048377",36
"Solyc06g048870",29
"Solyc06g048893",32
"Solyc06g048905",35
"Solyc06g050130",33
"Solyc06g050180",35
"Solyc06g050270",18
"Solyc06g050350",19
"Solyc06g050445",24
"Solyc06g050460",35
"Solyc06g050833",25
"Solyc06g050837",20
"Solyc06g051040",10
"Solyc06g051140",29
"Solyc06g051795",36
"Solyc06g051825",36
"Solyc06g052070",11
"Solyc06g053190",25
"Solyc06g053360",35
"Solyc06g053420",28
"Solyc06g053530",8
"Solyc06g053550",23
"Solyc06g053675",21
"Solyc06g053830",25
"Solyc06g053910",19
"Solyc06g054440",5
"Solyc06g054625",32
"Solyc06g059710",29
"Solyc06g059775",35
"Solyc06g059850",29
"Solyc06g059930",29
"Solyc06g059980",18
"Solyc06g060017",36
"Solyc06g060210",35
"Solyc06g060670",12
"Solyc06g060735",35
"Solyc06g060800",34
"Solyc06g060940",5
"Solyc06g061250",28
"Solyc06g062300",18
"Solyc06g062730",23
"Solyc06g062883",12
"Solyc06g063180",28
"Solyc06g063260",35
"Solyc06g063420",22
"Solyc06g064500",10
"Solyc06g065060",29
"Solyc06g065550",18
"Solyc06g065680",11
"Solyc06g066270",34
"Solyc06g066360",35
"Solyc06g066400",31
"Solyc06g066500",32
"Solyc06g066560",32
"Solyc06g066860",35
"Solyc06g068950",25
"Solyc06g070970",25
"Solyc06g071120",16
"Solyc06g071570",12
"Solyc06g071620",12
"Solyc06g071640",12
"Solyc06g071820",32
"Solyc06g072580",12
"Solyc06g074320",21
"Solyc06g075070",35
"Solyc06g075280",36
"Solyc06g075510",13
"Solyc06g075667",4
"Solyc06g082120",12
"Solyc06g082420",35
"Solyc06g082830",1
"Solyc06g083080",3
"Solyc06g083090",12
"Solyc06g084480",6
"Solyc06g084483",4
"Solyc06g084621",36
"Solyc06g084626",36
"Solyc06g005000",22
"Solyc06g005020",35
"Solyc06g005050",12
"Solyc06g005210",12
"Solyc06g005220",18
"Solyc06g005230",12
"Solyc06g005240",18
"Solyc06g005280",18
"Solyc06g005300",24
"Solyc06g005310",24
"Solyc06g005330",18
"Solyc06g005340",29
"Solyc06g005700",1
"Solyc06g005710",25
"Solyc06g005810",12
"Solyc06g006080",15
"Solyc06g007140",4
"Solyc06g007350",12
"Solyc06g007370",12
"Solyc06g007380",12
"Solyc06g007390",12
"Solyc06g007420",12
"Solyc06g007450",12
"Solyc06g007453",12
"Solyc06g007457",12
"Solyc06g007460",12
"Solyc06g007480",12
"Solyc06g007500",12
"Solyc06g007515",12
"Solyc06g007530",12
"Solyc06g007550",12
"Solyc06g007560",12
"Solyc06g007610",10
"Solyc06g007660",10
"Solyc06g007710",10
"Solyc06g008235",22
"Solyc06g008240",4
"Solyc06g008350",36
"Solyc06g008360",35
"Solyc06g008490",12
"Solyc06g008667",35
"Solyc06g008740",31
"Solyc06g008930",35
"Solyc06g008990",23
"Solyc06g009000",23
"Solyc06g009010",23
"Solyc06g009060",2
"Solyc06g009090",29
"Solyc06g009110",35
"Solyc06g009140",35
"Solyc06g009380",31
"Solyc06g009390",30
"Solyc06g009537",29
"Solyc06g009693",35
"Solyc06g009697",35
"Solyc06g009760",35
"Solyc06g009770",29
"Solyc06g009783",19
"Solyc06g009795",14
"Solyc06g009800",23
"Solyc06g009880",29
"Solyc06g010005",34
"Solyc06g010010",34
"Solyc06g010190",29
"Solyc06g011293",36
"Solyc06g011350",14
"Solyc06g011373",35
"Solyc06g011560",12
"Solyc06g011663",36
"Solyc06g011665",29
"Solyc06g011667",36
"Solyc06g025420",24
"Solyc06g025410",18
"Solyc06g025415",24
"Solyc06g024410",18
"Solyc06g024415",24
"Solyc06g024400",18
"Solyc06g024380",12
"Solyc06g024382",18
"Solyc06g024384",18
"Solyc06g024386",12
"Solyc06g024388",12
"Solyc06g024370",12
"Solyc06g024340",12
"Solyc06g024240",12
"Solyc06g024245",12
"Solyc06g024200",5
"Solyc06g024207",29
"Solyc06g016695",29
"Solyc06g016700",36
"Solyc06g016820",22
"Solyc06g017850",33
"Solyc06g018100",20
"Solyc06g019170",14
"Solyc06g030470",28
"Solyc06g030651",29
"Solyc06g030658",24
"Solyc06g031693",29
"Solyc06g033784",17
"Solyc06g034063",35
"Solyc06g034110",35
"Solyc06g034140",21
"Solyc06g034290",20
"Solyc06g034390",28
"Solyc06g035455",23
"Solyc06g035520",3
"Solyc06g035560",35
"Solyc06g035720",7
"Solyc06g035790",21
"Solyc06g035947",29
"Solyc06g036030",1
"Solyc06g036130",4
"Solyc06g036170",14
"Solyc06g036290",16
"Solyc06g036550",2
"Solyc06g036555",35
"Solyc06g036640",31
"Solyc07g043477",35
"Solyc06g043140",28
"Solyc06g043113",36
"Solyc06g042952",29
"Solyc06g042956",29
"Solyc06g042933",29
"Solyc06g048395",36
"Solyc06g048430",29
"Solyc06g048570",13
"Solyc06g048577",10
"Solyc06g048680",28
"Solyc06g048717",35
"Solyc06g048850",4
"Solyc06g048890",2
"Solyc06g048930",25
"Solyc06g049020",8
"Solyc06g049040",20
"Solyc06g049050",7
"Solyc06g050135",35
"Solyc06g050370",12
"Solyc06g050645",29
"Solyc06g050700",31
"Solyc06g050715",31
"Solyc06g050790",7
"Solyc06g050840",28
