"ITAG","cluster"
"Solyc04g024647",5
"Solyc04g024530",2
"Solyc04g045315",5
"Solyc04g045580",2
"Solyc04g048950",5
"Solyc04g049140",2
"Solyc04g049170",5
"Solyc04g049226",5
"Solyc04g049290",5
"Solyc04g049360",5
"Solyc04g049494",5
"Solyc04g049496",5
"Solyc04g049550",5
"Solyc04g049555",5
"Solyc04g049620",5
"Solyc04g049630",5
"Solyc04g050440",1
"Solyc04g050470",2
"Solyc04g050570",5
"Solyc04g050576",5
"Solyc04g050620",1
"Solyc04g050621",4
"Solyc04g050624",5
"Solyc04g050626",5
"Solyc04g050628",5
"Solyc04g050753",5
"Solyc04g050757",5
"Solyc04g050790",5
"Solyc04g050820",5
"Solyc04g050827",5
"Solyc04g050864",5
"Solyc04g050895",5
"Solyc04g051153",5
"Solyc04g051157",5
"Solyc04g051190",5
"Solyc04g051490",6
"Solyc04g051690",5
"Solyc04g051820",2
"Solyc04g052930",5
"Solyc04g053107",5
"Solyc04g053140",5
"Solyc04g054145",5
"Solyc04g054220",5
"Solyc04g054250",5
"Solyc04g054253",5
"Solyc04g054930",1
"Solyc04g055110",5
"Solyc04g055203",5
"Solyc04g055250",5
"Solyc04g056492",5
"Solyc04g056495",5
"Solyc04g056680",5
"Solyc04g056745",5
"Solyc04g056746",5
"Solyc04g056748",5
"Solyc04g063210",6
"Solyc04g063360",5
"Solyc04g063370",5
"Solyc04g064480",5
"Solyc04g064790",5
"Solyc04g070960",5
"Solyc04g071050",5
"Solyc04g071140",1
"Solyc04g071150",1
"Solyc04g071155",5
"Solyc04g071360",1
"Solyc04g071630",6
"Solyc04g071780",5
"Solyc04g072050",1
"Solyc04g072060",5
"Solyc04g072425",5
"Solyc04g072703",5
"Solyc04g074000",5
"Solyc04g074310",5
"Solyc04g074380",1
"Solyc04g074450",1
"Solyc04g074780",5
"Solyc04g076140",2
"Solyc04g076460",2
"Solyc04g076660",5
"Solyc04g076710",5
"Solyc04g076850",2
"Solyc04g076870",1
"Solyc04g077600",2
"Solyc04g077850",5
"Solyc04g078195",5
"Solyc04g078280",2
"Solyc04g078290",2
"Solyc04g078360",5
"Solyc04g078565",2
"Solyc04g078730",5
"Solyc04g078800",5
"Solyc04g079340",6
"Solyc04g081300",4
"Solyc04g081320",5
"Solyc04g081710",5
"Solyc04g082120",5
"Solyc04g082200",1
"Solyc04g082290",1
"Solyc04g082360",5
"Solyc04g082490",1
"Solyc04g082500",5
"Solyc04g082630",1
"Solyc04g082670",5
"Solyc04g005060",2
"Solyc04g005160",5
"Solyc04g005205",5
"Solyc04g005380",5
"Solyc04g005440",5
"Solyc04g005500",5
"Solyc04g005630",3
"Solyc04g005860",2
"Solyc04g006960",1
"Solyc04g006990",4
"Solyc04g007030",5
"Solyc04g007040",5
"Solyc04g007070",2
"Solyc04g007075",2
"Solyc04g007200",3
"Solyc04g007240",5
"Solyc04g007250",5
"Solyc04g007330",5
"Solyc04g007460",2
"Solyc04g007570",5
"Solyc04g007600",5
"Solyc04g007685",5
"Solyc04g007795",1
"Solyc04g007870",1
"Solyc04g007950",4
"Solyc04g008120",4
"Solyc04g008230",1
"Solyc04g008360",2
"Solyc04g008550",5
"Solyc04g008590",2
"Solyc04g009010",6
"Solyc04g009145",2
"Solyc04g009153",2
"Solyc04g009470",4
"Solyc04g009477",5
"Solyc04g009760",5
"Solyc04g009790",5
"Solyc04g009820",2
"Solyc04g009960",1
"Solyc04g009980",5
"Solyc04g010050",5
"Solyc04g010110",5
"Solyc04g010135",5
"Solyc04g010155",5
"Solyc04g010250",4
"Solyc04g010333",5
"Solyc04g010337",5
"Solyc04g011540",1
"Solyc04g011570",5
"Solyc04g011590",5
"Solyc04g011650",4
"Solyc04g011670",4
"Solyc04g011690",5
"Solyc04g011963",5
"Solyc04g014210",2
"Solyc04g014260",1
"Solyc04g014280",5
"Solyc04g014320",6
"Solyc04g014330",6
"Solyc04g014360",1
"Solyc04g014480",2
"Solyc04g014576",5
"Solyc04g014600",1
"Solyc04g014615",5
"Solyc04g014650",4
"Solyc04g014690",5
"Solyc04g014740",2
"Solyc04g014750",3
"Solyc04g014830",5
"Solyc04g014857",5
"Solyc04g014875",1
"Solyc04g014910",1
"Solyc04g015075",6
"Solyc04g015140",1
"Solyc04g015360",4
"Solyc04g015400",1
"Solyc04g015430",4
"Solyc04g015530",5
"Solyc04g015590",1
"Solyc04g015600",1
"Solyc04g015720",4
"Solyc04g015850",1
"Solyc04g015980",6
"Solyc04g016173",5
"Solyc04g016175",6
"Solyc04g016190",3
"Solyc04g016230",1
"Solyc04g016280",5
"Solyc04g016460",5
"Solyc04g016470",5
"Solyc04g016485",5
"Solyc04g016540",5
"Solyc04g016570",5
"Solyc04g016590",5
"Solyc04g017590",5
"Solyc04g017593",5
"Solyc04g017655",5
"Solyc04g017685",1
"Solyc04g017723",5
"Solyc04g017725",5
"Solyc04g017753",5
"Solyc04g017775",5
"Solyc04g017807",5
"Solyc04g017955",5
"Solyc04g018080",4
"Solyc04g018110",2
"Solyc04g018177",5
"Solyc04g018197",5
"Solyc04g040030",5
"Solyc04g039960",5
"Solyc04g039930",5
"Solyc04g028470",1
"Solyc04g028400",5
"Solyc04g026272",5
"Solyc04g026276",5
"Solyc04g026230",1
"Solyc04g025940",5
"Solyc04g025880",2
"Solyc04g025845",5
"Solyc04g025715",5
"Solyc04g025570",5
"Solyc04g024885",5
"Solyc04g024840",1
"Solyc04g024605",6
"Solyc04g024430",1
"Solyc04g024340",5
"Solyc04g047680",6
"Solyc04g048900",6
"Solyc04g049080",1
"Solyc04g049090",1
"Solyc04g049190",1
"Solyc04g049610",5
"Solyc04g049780",5
"Solyc04g049800",2
"Solyc04g049876",5
"Solyc04g049920",1
"Solyc04g049965",3
"Solyc04g050050",5
"Solyc04g050140",1
"Solyc04g050225",5
"Solyc04g050480",2
"Solyc04g050572",5
"Solyc04g050730",3
"Solyc04g050860",2
"Solyc04g050862",2
"Solyc04g050915",5
"Solyc04g050955",5
"Solyc04g050985",5
"Solyc04g050990",5
"Solyc04g051185",5
"Solyc04g051205",2
"Solyc04g051243",5
"Solyc04g051247",1
"Solyc04g051283",5
"Solyc04g051517",5
"Solyc04g051785",2
"Solyc04g052890",5
"Solyc04g053130",1
"Solyc04g054225",5
"Solyc04g054260",1
"Solyc04g054270",2
"Solyc04g054290",5
"Solyc04g054330",5
"Solyc04g054430",1
"Solyc04g054690",4
"Solyc04g054740",3
"Solyc04g054745",3
"Solyc04g054800",2
"Solyc04g054850",1
"Solyc04g054910",1
"Solyc04g054990",2
"Solyc04g055050",5
"Solyc04g055205",6
"Solyc04g056260",2
"Solyc04g056320",5
"Solyc04g056498",3
"Solyc04g056505",5
"Solyc04g056620",5
"Solyc04g056640",5
"Solyc04g057850",5
"Solyc04g057980",1
"Solyc04g058065",5
"Solyc04g058150",1
"Solyc04g058180",6
"Solyc04g063310",5
"Solyc04g063390",6
"Solyc04g063400",5
"Solyc04g063410",5
"Solyc04g063420",5
"Solyc04g063430",5
"Solyc04g063440",5
"Solyc04g064440",5
"Solyc04g064450",5
"Solyc04g064460",5
"Solyc04g064470",5
"Solyc04g064530",5
"Solyc04g064600",5
"Solyc04g064620",5
"Solyc04g064630",5
"Solyc04g064640",5
"Solyc04g064650",5
"Solyc04g064740",2
"Solyc04g064760",6
"Solyc04g064763",1
"Solyc04g064765",6
"Solyc04g064767",5
"Solyc04g064830",2
"Solyc04g064850",5
"Solyc04g070980",3
"Solyc04g071070",5
"Solyc04g071075",5
"Solyc04g071080",5
"Solyc04g071085",5
"Solyc04g071260",4
"Solyc04g071340",5
"Solyc04g071363",5
"Solyc04g071400",5
"Solyc04g071523",5
"Solyc04g071527",5
"Solyc04g071540",1
"Solyc04g071570",5
"Solyc04g071610",1
"Solyc04g071615",1
"Solyc04g071770",6
"Solyc04g071900",1
"Solyc04g071950",2
"Solyc04g072030",1
"Solyc04g072130",6
"Solyc04g072310",2
"Solyc04g072343",5
"Solyc04g072780",1
"Solyc04g072785",1
"Solyc04g072800",5
"Solyc04g072810",5
"Solyc04g072830",2
"Solyc04g072940",1
"Solyc04g073950",1
"Solyc04g073980",5
"Solyc04g073990",1
"Solyc04g074170",2
"Solyc04g074180",5
"Solyc04g074390",1
"Solyc04g074540",5
"Solyc04g074700",2
"Solyc04g074850",4
"Solyc04g074900",5
"Solyc04g074905",5
"Solyc04g075010",2
"Solyc04g076010",5
"Solyc04g076030",1
"Solyc04g076150",5
"Solyc04g076523",5
"Solyc04g076820",2
"Solyc04g076950",3
"Solyc04g077100",5
"Solyc04g077160",2
"Solyc04g077170",2
"Solyc04g077180",2
"Solyc04g077353",2
"Solyc04g077410",2
"Solyc04g077790",1
"Solyc04g077890",5
"Solyc04g077990",1
"Solyc04g078650",1
"Solyc04g078680",3
"Solyc04g078910",1
"Solyc04g078980",5
"Solyc04g079050",4
"Solyc04g079320",4
"Solyc04g079840",5
"Solyc04g079920",6
"Solyc04g080050",2
"Solyc04g080380",1
"Solyc04g080430",5
"Solyc04g080490",1
"Solyc04g080550",5
"Solyc04g080560",1
"Solyc04g080580",1
"Solyc04g080700",1
"Solyc04g080710",1
"Solyc04g080740",1
"Solyc04g080790",5
"Solyc04g080940",1
"Solyc04g080955",5
"Solyc04g081020",5
"Solyc04g081050",5
"Solyc04g081165",2
"Solyc04g082110",1
"Solyc04g082140",1
"Solyc04g082350",5
"Solyc04g082570",5
"Solyc04g082750",2
"Solyc04g082755",2
"Solyc04g082930",5
"Solyc05g008930",5
"Solyc05g026325",5
"Solyc05g032850",5
"Solyc05g008380",5
"Solyc05g009500",1
"Solyc05g010150",5
"Solyc05g010300",5
"Solyc05g013470",5
"Solyc05g013620",5
"Solyc05g015656",5
"Solyc05g016195",5
"Solyc05g021520",5
"Solyc05g040020",5
"Solyc05g046310",5
"Solyc05g047580",5
"Solyc05g050000",4
"Solyc05g051560",5
"Solyc05g052320",5
"Solyc05g052630",1
"Solyc05g054520",5
"Solyc05g055420",5
"Solyc05g005010",1
"Solyc05g005080",1
"Solyc05g005210",6
"Solyc05g005460",1
"Solyc05g005735",6
"Solyc05g005755",6
"Solyc05g006810",5
"Solyc05g007000",4
"Solyc05g007160",4
"Solyc05g007610",6
"Solyc05g007980",1
"Solyc05g008290",5
"Solyc05g008470",5
"Solyc05g008560",5
"Solyc05g008790",5
"Solyc05g009050",1
"Solyc05g009160",1
"Solyc05g009660",5
"Solyc05g009790",5
"Solyc05g010030",5
"Solyc05g010400",1
"Solyc05g010660",5
"Solyc05g012020",5
"Solyc05g012350",5
"Solyc05g012420",5
"Solyc05g012560",5
"Solyc05g012770",5
"Solyc05g012827",5
"Solyc05g012950",5
"Solyc05g013115",5
"Solyc05g013120",5
"Solyc05g013180",5
"Solyc05g013260",5
"Solyc05g013380",5
"Solyc05g013570",6
"Solyc05g013660",2
"Solyc05g013710",5
"Solyc05g013790",5
"Solyc05g013985",5
"Solyc05g014000",2
"Solyc05g014045",5
"Solyc05g014100",4
"Solyc05g014167",5
"Solyc05g014390",1
"Solyc05g014980",3
"Solyc05g015175",5
"Solyc05g015652",5
"Solyc05g015658",5
"Solyc05g016003",5
"Solyc05g016344",5
"Solyc05g016440",5
"Solyc05g016710",2
"Solyc05g017745",5
"Solyc05g017865",5
"Solyc05g018037",5
"Solyc05g018150",5
"Solyc05g018233",2
"Solyc05g018255",5
"Solyc05g018500",5
"Solyc05g018615",5
"Solyc05g018797",5
"Solyc05g018835",5
"Solyc05g021413",5
"Solyc05g023605",5
"Solyc05g023750",5
"Solyc05g023767",5
"Solyc05g025813",5
"Solyc05g025893",5
"Solyc05g026003",5
"Solyc05g026157",5
"Solyc05g026310",5
"Solyc05g026370",4
"Solyc05g026605",5
"Solyc05g032770",5
"Solyc05g032738",5
"Solyc05g032710",5
"Solyc05g032665",5
"Solyc05g040050",6
"Solyc05g041113",5
"Solyc05g041220",2
"Solyc05g041530",5
"Solyc05g041570",5
"Solyc05g041595",5
"Solyc05g042077",5
"Solyc05g043320",5
"Solyc05g044585",5
"Solyc05g046045",5
"Solyc05g047450",5
"Solyc05g048770",5
"Solyc05g049905",5
"Solyc05g049940",5
"Solyc05g050015",5
"Solyc05g050402",5
"Solyc05g050404",5
"Solyc05g050780",5
"Solyc05g050870",5
"Solyc05g051060",5
"Solyc05g051350",5
"Solyc05g051370",2
"Solyc05g051425",5
"Solyc05g051490",2
"Solyc05g051590",5
"Solyc05g051580",5
"Solyc05g051640",1
"Solyc05g051710",5
"Solyc05g051820",5
"Solyc05g051870",1
"Solyc05g052020",2
"Solyc05g052100",2
"Solyc05g052430",5
"Solyc05g052470",1
"Solyc05g052830",5
"Solyc05g052920",5
"Solyc05g053080",1
"Solyc05g053965",5
"Solyc05g054030",4
"Solyc05g054540",5
"Solyc05g055380",5
"Solyc05g055690",5
"Solyc05g055790",5
"Solyc05g055940",2
"Solyc05g056270",5
"Solyc05g056425",5
"Solyc05g056520",5
"Solyc05g005090",4
"Solyc05g005150",1
"Solyc05g005180",1
"Solyc05g005200",1
"Solyc05g005290",6
"Solyc05g005385",4
"Solyc05g005670",5
"Solyc05g005760",2
"Solyc05g005810",6
"Solyc05g005850",5
"Solyc05g006040",6
"Solyc05g006160",6
"Solyc05g006210",5
"Solyc05g006323",4
"Solyc05g006327",5
"Solyc05g006570",2
"Solyc05g006620",5
"Solyc05g006645",2
"Solyc05g006660",2
"Solyc05g006700",5
"Solyc05g006730",2
"Solyc05g006833",5
"Solyc05g006837",5
"Solyc05g006840",5
"Solyc05g006860",5
"Solyc05g006870",5
"Solyc05g006920",5
"Solyc05g007010",2
"Solyc05g007150",6
"Solyc05g007180",1
"Solyc05g007530",6
"Solyc05g007570",5
"Solyc05g007690",6
"Solyc05g007700",5
"Solyc05g007770",5
"Solyc05g007870",2
"Solyc05g008070",5
"Solyc05g008100",5
"Solyc05g008110",5
"Solyc05g008150",5
"Solyc05g008170",5
"Solyc05g008210",5
"Solyc05g008220",5
"Solyc05g008235",5
"Solyc05g008250",5
"Solyc05g008280",5
"Solyc05g008330",5
"Solyc05g008620",5
"Solyc05g008690",5
"Solyc05g008860",2
"Solyc05g009020",5
"Solyc05g009075",5
"Solyc05g009090",5
"Solyc05g009210",6
"Solyc05g009270",3
"Solyc05g009340",6
"Solyc05g009400",3
"Solyc05g009430",5
"Solyc05g009520",1
"Solyc05g009770",2
"Solyc05g009875",2
"Solyc05g009990",3
"Solyc05g010050",4
"Solyc05g010060",1
"Solyc05g010100",5
"Solyc05g010130",5
"Solyc05g010140",5
"Solyc05g010207",5
"Solyc05g010260",5
"Solyc05g010280",5
"Solyc05g010320",2
"Solyc05g010363",1
"Solyc05g010392",5
"Solyc05g010710",5
"Solyc05g010800",5
"Solyc05g011825",5
"Solyc05g011885",4
"Solyc05g011890",1
"Solyc05g011920",3
"Solyc05g012110",2
"Solyc05g012150",5
"Solyc05g012178",5
"Solyc05g012180",5
"Solyc05g012280",1
"Solyc05g012450",2
"Solyc05g012500",3
"Solyc05g012620",1
"Solyc05g012670",1
"Solyc05g012805",1
"Solyc05g012850",5
"Solyc05g012860",5
"Solyc05g012870",5
"Solyc05g012880",5
"Solyc05g012900",5
"Solyc05g012910",5
"Solyc05g012915",5
"Solyc05g012940",5
"Solyc05g013000",5
"Solyc05g013010",5
"Solyc05g013020",5
"Solyc05g013050",5
"Solyc05g013060",5
"Solyc05g013080",5
"Solyc05g013090",5
"Solyc05g013100",5
"Solyc05g013110",5
"Solyc05g013160",6
"Solyc05g013190",5
"Solyc05g013203",5
"Solyc05g013205",5
"Solyc05g013230",5
"Solyc05g013235",5
"Solyc05g013250",5
"Solyc05g013253",5
"Solyc05g013257",5
"Solyc05g013345",5
"Solyc05g013450",1
"Solyc05g013465",5
"Solyc05g013510",1
"Solyc05g013540",5
"Solyc05g013560",1
"Solyc05g013680",1
"Solyc05g013850",1
"Solyc05g013860",1
"Solyc05g013870",1
"Solyc05g014030",1
"Solyc05g014090",1
"Solyc05g014080",1
"Solyc05g014210",5
"Solyc05g014240",1
"Solyc05g014255",5
"Solyc05g014275",5
"Solyc05g014490",2
"Solyc05g014540",5
"Solyc05g014580",4
"Solyc05g014620",5
"Solyc05g014880",5
"Solyc05g015003",5
"Solyc05g015150",2
"Solyc05g015350",5
"Solyc05g015390",2
"Solyc05g015410",1
"Solyc05g015437",5
"Solyc05g015490",2
"Solyc05g015510",2
"Solyc05g015654",5
"Solyc05g015715",5
"Solyc05g015720",5
"Solyc05g015740",2
"Solyc05g015862",5
"Solyc05g015866",5
"Solyc05g016030",5
"Solyc05g016180",6
"Solyc05g016348",5
"Solyc05g016380",5
"Solyc05g016624",5
"Solyc05g016720",4
"Solyc05g017785",5
"Solyc05g018033",5
"Solyc05g018065",5
"Solyc05g018120",5
"Solyc05g018125",2
"Solyc05g018155",2
"Solyc05g018180",1
"Solyc05g018240",2
"Solyc05g018237",2
"Solyc05g018395",5
"Solyc05g018431",5
"Solyc05g018653",1
"Solyc05g018657",1
"Solyc05g018748",5
"Solyc05g018760",1
"Solyc05g018830",5
"Solyc05g018910",5
"Solyc05g020040",5
"Solyc05g021073",5
"Solyc05g021105",1
"Solyc05g021167",5
"Solyc05g021247",3
"Solyc05g021417",5
"Solyc05g021510",5
"Solyc05g021535",3
"Solyc05g021540",5
"Solyc05g021550",2
"Solyc05g021570",5
"Solyc05g021580",4
"Solyc05g023670",5
"Solyc05g024177",5
"Solyc05g024380",1
"Solyc05g024415",5
"Solyc05g024430",5
"Solyc05g024456",5
"Solyc05g024458",5
"Solyc05g024495",5
"Solyc05g025520",5
"Solyc05g025580",2
"Solyc07g017370",5
"Solyc05g026180",6
"Solyc05g026240",1
"Solyc05g026360",5
"Solyc05g026377",2
"Solyc05g026423",5
"Solyc05g026475",5
"Solyc05g026490",5
"Solyc05g026550",5
"Solyc05g032700",2
"Solyc05g039940",2
"Solyc05g039965",5
"Solyc05g040025",5
"Solyc05g041443",2
"Solyc05g041710",5
"Solyc05g041770",1
"Solyc05g042055",4
"Solyc05g042184",5
"Solyc05g043217",2
"Solyc05g043231",5
"Solyc05g043390",2
"Solyc05g043400",3
"Solyc05g043410",3
"Solyc05g043445",5
"Solyc05g044570",5
"Solyc05g044580",3
"Solyc05g044590",2
"Solyc05g044635",5
"Solyc05g045665",5
"Solyc05g045670",6
"Solyc05g045927",5
"Solyc05g045945",5
"Solyc05g046013",5
"Solyc05g046110",5
"Solyc05g046137",5
"Solyc05g046200",2
"Solyc05g046220",5
"Solyc05g046320",2
"Solyc05g046345",2
"Solyc05g046350",4
"Solyc05g046360",2
"Solyc05g046370",2
"Solyc05g046380",2
"Solyc05g046395",5
"Solyc05g047390",5
"Solyc05g047400",5
"Solyc05g047430",5
"Solyc05g047440",5
"Solyc05g047480",5
"Solyc05g047490",5
"Solyc05g047495",5
"Solyc05g047510",5
"Solyc05g047540",5
"Solyc05g047615",5
"Solyc05g047680",4
"Solyc05g048810",5
"Solyc05g048830",2
"Solyc05g049860",5
"Solyc05g049890",5
"Solyc05g049910",5
"Solyc05g049915",5
"Solyc05g049990",4
"Solyc05g049995",5
"Solyc05g050120",1
"Solyc05g050210",3
"Solyc05g050220",5
"Solyc05g050280",1
"Solyc05g050325",2
"Solyc05g050406",5
"Solyc05g050560",5
"Solyc05g050670",5
"Solyc05g050770",5
"Solyc05g050800",2
"Solyc05g051220",5
"Solyc05g051240",2
"Solyc05g051250",2
"Solyc05g051270",1
"Solyc05g051380",2
"Solyc05g051410",5
"Solyc05g051460",1
"Solyc05g051587",5
"Solyc05g051730",5
"Solyc05g051740",1
"Solyc05g051750",6
"Solyc05g051810",5
"Solyc05g051830",5
"Solyc05g051880",5
"Solyc05g051900",4
"Solyc05g052040",5
"Solyc05g052055",5
"Solyc05g052080",5
"Solyc05g052090",5
"Solyc05g052110",5
"Solyc05g052120",5
"Solyc05g052130",5
"Solyc05g052180",2
"Solyc05g052210",5
"Solyc05g052230",5
"Solyc05g052240",3
"Solyc05g052245",5
"Solyc05g052280",2
"Solyc05g052330",4
"Solyc05g052340",4
"Solyc05g052365",4
"Solyc05g052420",4
"Solyc05g052520",6
"Solyc05g052530",6
"Solyc05g052740",5
"Solyc05g052750",5
"Solyc05g052880",5
"Solyc05g052980",1
"Solyc05g053070",1
"Solyc05g053090",1
"Solyc05g053160",5
"Solyc05g053410",5
"Solyc05g053510",5
"Solyc05g053550",6
"Solyc05g053835",5
"Solyc05g054050",5
"Solyc05g054150",5
"Solyc05g054365",2
"Solyc05g054590",5
"Solyc05g054770",5
"Solyc05g054840",6
"Solyc05g055020",1
"Solyc05g055030",5
"Solyc05g055150",5
"Solyc05g056050",1
"Solyc05g056070",1
"Solyc05g056130",1
"Solyc05g056150",5
"Solyc05g056545",1
"Solyc06g066580",1
"Solyc06g008090",2
"Solyc06g009070",5
"Solyc06g009787",5
"Solyc06g024375",6
"Solyc06g016823",5
"Solyc06g017863",5
"Solyc06g018003",5
"Solyc06g018004",5
"Solyc06g031690",5
"Solyc06g034205",5
"Solyc06g043032",5
"Solyc06g042953",5
"Solyc06g050210",5
"Solyc06g050315",3
"Solyc06g050880",6
"Solyc06g051190",5
"Solyc06g052030",5
"Solyc06g060105",5
"Solyc06g060960",4
"Solyc06g062370",4
"Solyc06g065730",5
"Solyc06g065900",5
"Solyc06g071690",6
"Solyc06g075550",5
"Solyc06g076600",2
"Solyc06g005270",5
"Solyc06g005480",5
"Solyc06g005520",6
"Solyc06g005560",1
"Solyc06g005980",3
"Solyc06g007320",5
"Solyc06g007490",3
"Solyc06g007540",3
"Solyc06g007590",5
"Solyc06g008290",2
"Solyc06g008300",5
"Solyc06g008330",5
"Solyc06g008400",5
"Solyc06g008420",5
"Solyc06g008663",5
"Solyc06g008665",5
"Solyc06g008790",5
"Solyc06g008880",5
"Solyc06g009040",5
"Solyc06g009180",5
"Solyc06g009280",5
"Solyc06g009375",4
"Solyc06g009385",5
"Solyc06g009600",5
"Solyc06g009650",2
"Solyc06g009710",3
"Solyc06g009765",5
"Solyc06g009780",1
"Solyc06g009890",5
"Solyc06g009985",5
"Solyc06g010000",5
"Solyc06g011275",5
"Solyc06g011277",5
"Solyc06g011370",5
"Solyc06g025425",5
"Solyc06g024203",5
"Solyc06g016765",2
"Solyc06g016800",5
"Solyc06g019140",5
"Solyc06g019200",2
"Solyc06g034120",2
"Solyc06g034150",5
"Solyc06g034360",4
"Solyc06g034395",5
"Solyc06g035920",1
"Solyc06g035940",5
"Solyc06g043120",5
"Solyc06g042954",5
"Solyc06g048377",5
"Solyc06g048870",5
"Solyc06g048893",5
"Solyc06g048905",5
"Solyc06g050130",5
"Solyc06g050180",5
"Solyc06g050270",5
"Solyc06g050350",1
"Solyc06g050445",5
"Solyc06g050460",3
"Solyc06g050833",1
"Solyc06g050837",1
"Solyc06g051040",2
"Solyc06g051140",5
"Solyc06g051795",5
"Solyc06g051825",6
"Solyc06g052070",3
"Solyc06g053190",2
"Solyc06g053360",5
"Solyc06g053420",4
"Solyc06g053530",2
"Solyc06g053550",5
"Solyc06g053675",5
"Solyc06g053830",4
"Solyc06g053910",1
"Solyc06g054440",5
"Solyc06g054625",2
"Solyc06g059710",5
"Solyc06g059775",5
"Solyc06g059850",5
"Solyc06g059930",5
"Solyc06g059980",5
"Solyc06g060017",5
"Solyc06g060210",5
"Solyc06g060670",3
"Solyc06g060735",5
"Solyc06g060800",1
"Solyc06g060940",5
"Solyc06g061250",5
"Solyc06g062300",5
"Solyc06g062730",2
"Solyc06g062883",4
"Solyc06g063180",5
"Solyc06g063260",5
"Solyc06g063420",5
"Solyc06g064500",3
"Solyc06g065060",5
"Solyc06g065550",5
"Solyc06g065680",3
"Solyc06g066270",5
"Solyc06g066360",5
"Solyc06g066400",5
"Solyc06g066500",4
"Solyc06g066560",5
"Solyc06g066860",5
"Solyc06g068950",1
"Solyc06g070970",2
"Solyc06g071120",5
"Solyc06g071570",6
"Solyc06g071620",6
"Solyc06g071640",6
"Solyc06g071820",5
"Solyc06g072580",1
"Solyc06g074320",5
"Solyc06g075070",5
"Solyc06g075280",5
"Solyc06g075510",5
"Solyc06g075667",5
"Solyc06g082120",6
"Solyc06g082420",5
"Solyc06g082830",2
"Solyc06g083080",2
"Solyc06g083090",6
"Solyc06g084480",5
"Solyc06g084483",5
"Solyc06g084621",5
"Solyc06g084626",5
"Solyc06g005000",4
"Solyc06g005020",5
"Solyc06g005050",1
"Solyc06g005210",6
"Solyc06g005220",3
"Solyc06g005230",1
"Solyc06g005240",5
"Solyc06g005280",5
"Solyc06g005300",5
"Solyc06g005310",5
"Solyc06g005330",5
"Solyc06g005340",5
"Solyc06g005700",2
"Solyc06g005710",1
"Solyc06g005810",5
"Solyc06g006080",6
"Solyc06g007140",5
"Solyc06g007350",3
"Solyc06g007370",3
"Solyc06g007380",3
"Solyc06g007390",3
"Solyc06g007420",3
"Solyc06g007450",3
"Solyc06g007453",3
"Solyc06g007457",3
"Solyc06g007460",3
"Solyc06g007480",2
"Solyc06g007500",5
"Solyc06g007515",3
"Solyc06g007530",2
"Solyc06g007550",3
"Solyc06g007560",3
"Solyc06g007610",3
"Solyc06g007660",5
"Solyc06g007710",5
"Solyc06g008235",5
"Solyc06g008240",5
"Solyc06g008350",5
"Solyc06g008360",5
"Solyc06g008490",3
"Solyc06g008667",5
"Solyc06g008740",2
"Solyc06g008930",5
"Solyc06g008990",5
"Solyc06g009000",5
"Solyc06g009010",5
"Solyc06g009060",5
"Solyc06g009090",5
"Solyc06g009110",5
"Solyc06g009140",5
"Solyc06g009380",2
"Solyc06g009390",5
"Solyc06g009537",5
"Solyc06g009693",5
"Solyc06g009697",5
"Solyc06g009760",4
"Solyc06g009770",3
"Solyc06g009783",1
"Solyc06g009795",2
"Solyc06g009800",5
"Solyc06g009880",5
"Solyc06g010005",5
"Solyc06g010010",5
"Solyc06g010190",5
"Solyc06g011293",5
"Solyc06g011350",1
"Solyc06g011373",5
"Solyc06g011560",2
"Solyc06g011663",5
"Solyc06g011665",5
"Solyc06g011667",5
"Solyc06g025420",5
"Solyc06g025410",5
"Solyc06g025415",5
"Solyc06g024410",5
"Solyc06g024415",5
"Solyc06g024400",5
"Solyc06g024380",3
"Solyc06g024382",4
"Solyc06g024384",4
"Solyc06g024386",3
"Solyc06g024388",6
"Solyc06g024370",6
"Solyc06g024340",3
"Solyc06g024240",3
"Solyc06g024245",6
"Solyc06g024200",3
"Solyc06g024207",5
"Solyc06g016695",5
"Solyc06g016700",5
"Solyc06g016820",2
"Solyc06g017850",6
"Solyc06g018100",1
"Solyc06g019170",1
"Solyc06g030470",2
"Solyc06g030651",5
"Solyc06g030658",5
"Solyc06g031693",5
"Solyc06g033784",5
"Solyc06g034063",6
"Solyc06g034110",5
"Solyc06g034140",2
"Solyc06g034290",1
"Solyc06g034390",1
"Solyc06g035455",5
"Solyc06g035520",2
"Solyc06g035560",5
"Solyc06g035720",1
"Solyc06g035790",1
"Solyc06g035947",5
"Solyc06g036030",5
"Solyc06g036130",3
"Solyc06g036170",2
"Solyc06g036290",5
"Solyc06g036550",3
"Solyc06g036555",5
"Solyc06g036640",2
"Solyc07g043477",5
"Solyc06g043140",2
"Solyc06g043113",5
"Solyc06g042952",5
"Solyc06g042956",5
"Solyc06g042933",5
"Solyc06g048395",5
"Solyc06g048430",5
"Solyc06g048570",1
"Solyc06g048577",5
"Solyc06g048680",5
"Solyc06g048717",5
"Solyc06g048850",5
"Solyc06g048890",5
"Solyc06g048930",1
"Solyc06g049020",6
"Solyc06g049040",1
"Solyc06g049050",1
"Solyc06g050135",5
"Solyc06g050370",3
"Solyc06g050645",5
"Solyc06g050700",1
"Solyc06g050715",1
"Solyc06g050790",1
"Solyc06g050840",1
"Solyc06g050930",2
